experiment,var,type,64x0000,64x0011,64x1100,64x1111,128x0000,128x0011,128x1100,128x1111,256x0000,256x0011,256x1100,256x11111
1,4,Consistent,0.04623366280134139,0.027547123635014426,0.0212311517186625,0.0033312611930564127,0.030903534609593476,0.022323119524695755,0.016091520329513664,0.0016656305965282064,0.01586413995416674,0.01184489733760119,0.009486855818614892,0.00286773304308688
2,8,Consistent,0.04219359117820096,0.02215516082802807,0.02232847633098053,0.004809273525399159,0.03477959783516276,0.018500776510641668,0.023791190907616028,0.0042978094079701625,0.023692249027048997,0.015239909166870834,0.012383490221990125,0.0022935271430171867
3,12,Consistent,0.034006699223906776,0.02096313728906053,0.028440753139548483,0.005724180445820676,0.02692942679578127,0.019547690449038917,0.012698870326363264,0.004462816957636558,0.02214790991609175,0.011780266170703936,0.014476443671047796,0.0026884656312956457
4,4,Inconsistent,0.03320372967715652,0.016249841851457152,0.021671397404425176,0.0034938562148434213,0.019052521115465623,0.01374364386582126,0.010264791958309162,0.00240463676269958,0.012980337245867203,0.009050723973295698,0.008451936206416582,0.0021489047039850817
5,8,Inconsistent,0.042858336009002095,0.019699114159885733,0.02477022283195565,0.003493856214843421,0.02354348296343049,0.01101942998394439,0.011746130294332996,0.0,0.0207967872640405,0.010573112466858662,0.007487053656189322,0.0008734640537108552
6,12,Inconsistent,0.025649458802128818,0.01799465381132612,0.014758019396692697,0.0,0.02694433375889124,0.0212220452735382,0.01022559826055103,0.005724180445820676,0.023217166084318768,0.013478126696980869,0.010410454219284057,0.0008734640537108552
